"StationId","Name","Domain","Stipend","Location","Branches","Project Description","Reqd Skill Sets","Reqd Electives",
"3516","UBS - Group RISK (Mumbai)","Finance and Mgmt","40000","Mumbai","Any","PROJECT-1: Data Science and Risk Data Quality. Risk Risk basics and Analytics skills, Database skills and technologies such as VBA, MicroStrategy, Tableau, Alteryx, Python, Advanced Excel etc. would be advantageous. Skill sets Credit and Market Risk basics and Analytics skills, SQL skills, VBA, advanced Excel, knowhow of technologies such as MicroStrategy, Tableau, Alteryx, Python etc. would be advantageous.
","PROJECT-1: -
","PROJECT-1: -
",
"4850","UBS Business Solutions (India) Ltd. - SOX/CFOA/BCBS– Risk based control testing(Pune)","Finance and Mgmt","40000","Pune","B3, C7,","PROJECT-1: IMT is a function in Compliance & Operational Risk Control (C&ORC) mandated to perform independent testing of controls to provide reasonable assurance that controls are designed and operating effectively. This aims to further strengthen the Operational & Conduct Risk Framework. The project involves supporting IMT team&apos;s review of SOX and CFO relevant controls, with an aim to evaluate whether these controls are designed and operating effectively for a defined period of time, through testing, enabling UBS to satisfy both regulatory and internal requirements. Project domain Compliance and Operational Risk Control – Independent Management Testing (IMT) Skills: Proficiency in MS Excel Detail Oriented, Analytical Mindset, Strong Written and Verbal Communication, Problem Solving Business, Finance, Accounting – Preferred but not necessary None - Operational Risk - Internal controls over financial reporting (ICFR) - Bank regulatory obligations such as SOX (Sarbanes Oxley), CFO Attestation (FRY14 regulations) - Audit and Compliance functions - An understanding of banking operations and operation risk management within the front office, middle office and operations. - Exposure to interactions with Senior management of the bank globally.
","PROJECT-1: -
","PROJECT-1: -
",
"3486","UBS Business Solutions (India) Private Limited - Finance Group(Pune)","Finance and Mgmt","40000","Pune","Any","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"3487","UBS Business Solutions (India) Private Limited - Finance Group(Mumbai)","Finance and Mgmt","40000","Mumbai","Any","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"3268","UBS Business Solutions (India) Private Limited - Group Operations(Pune)","Finance and Mgmt","40000","Pune","Any","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"3272","UBS Business Solutions (India) Private Limited - Group Operations(Hyderabad)","Finance and Mgmt","40000","Hyderabad","Any","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"3267","UBS Business Solutions (India) Private Limited - RAS FINANCE(Pune)","Finance and Mgmt","40000","Pune","Any","PROJECT-1: Each stream will have specific project description. Analytics skills, IT skills, knowhow of technologies such as MicroStrategy, Tableau, Python etc. would be advantageous. Skill sets expected Reporting and Analytics skills, IT skills, knowhow of technologies such as MicroStrategy, Tableau, Python etc. would be advantageous.
","PROJECT-1: -
","PROJECT-1: -
",
"3270","UBS Business Solutions(India)PrivateLimited-Group Operations(Mumbai)","Finance and Mgmt","40000","Mumbai","Any","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"5010","UBS Group Finance - Hyd/Pune(Hyderabad)","","40000","Hyderabad","Any","PROJECT-1: Details awaited
","PROJECT-1: -
","PROJECT-1: -
",
"4962","UBS Group Risk - (Pune)","","40000","Pune","Any B3 ,","PROJECT-1: Group Risk
","PROJECT-1: -
","PROJECT-1: -
",
"3446","Udaan(Bangalore)","Finance and Mgmt","35000","Bangalore","Any","PROJECT-1: To identify supply-side gaps and figure out right partnerships to be driven across Lifestyle. Starting with Menswear and then moving towards women, kids and footwear. A supply gap can exist to due lack of selection in our portfolio or because of operational challenges that make it difficult to source said material in a manner that can be scaled profitably Once this is identified, we can build focused partnerships with key sellers and brands to optimize our supply for that category/vertical Project domain : Financial Planning and Analysis Skills: SQL, Excel and Python skills are definitely required to mine and model data and perform deep analytics on data. Good Communication Skills - Ability to articulate the process and findings. Team Player - Shows ability and interest in reaching out to various stakeholders within and outside the category Timeliness - Should be able to deliver sub-modules with a relatively short turnaround time Any course/stream with a strong grounding in coding would be preferable (CS/IS/ECE etc.). Individuals from Non circuit branches who have picked up coding skills are also welcome Expected learning (in bullet points) • Deep knowledge of the Apparel Market in India from various viewpoints including supply, selection, branding etc. Improved business acumen, ability to understand how quantitative analysis can help decision making and its impact on bottom-line. • Enhanced technical capability in terms of ability to write scripts and code snippets. Intuitive sense on how to analyze numbers and glean insights from data
PROJECT-2: Working on the RVP/returns piece and identifying gaps in the current process at buyer, seller and policy fronts and suggesting actions plans to reduce these hits on the category P&L. Project domain : Financial Planning & Analysis Skills: Excellent grasp of Excel and SQL is a must. Working with cross functional stakeholders and aligning people on a single objective. Expected learning (in bullet points) • Understanding of the entire returns funnel in detail. Understanding the category P&L and the implications of refunds hits to the P&L. • Collaboration with key stakeholders and driving a common agenda and solution across functions. • Strong grasp of working on and analyzing data in various shapes and forms.
PROJECT-3: Click-through rate is defined as the probability of ad click from a specific user on a displayed ad impression. In order to maximize revenue and user satisfaction, online advertising platforms must predict the expected user behaviour for each ad impression and maximize the expectation that users will click it. Research and analysis is to be conducted to develop a model for CTR prediction task that fits in the B2B scenario. Project Domain: Data Science Skill Set Required: Machine learning, Deep learning, Python, SQL, Apache spark Other Soft Skills: good written and verbal communication; intrinsically motivated and independent Any Specific Course that student should have taken: Machine Learning/Data Mining Other Requirement: Familiarity with E-commerce domain and advertising Expected Outcome: •Reading and understanding multiple research papers •Integrating theory and practice •Domain specific modelling •Handling big data
PROJECT-4: Details Awaited
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
PROJECT-4: -
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
PROJECT-4: -
",
